"nconst","primaryName","birthYear","deathYear","primaryProfession","knownForTitles","tconst","ordering","category.x","job","characters","averageRating","numVotes","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","age_at_filming","year_ceremony","ceremony","category.y","winner","oscar","yearly_avg_rating","overall_avg_rating","rating_score_plus_minus_1","rating_score_difference","earliest_oscar","rating_up_to_oscar_plus_minus_1","rating_up_to_oscar_difference","rating_after_oscar_plus_minus_1","rating_after_oscar_difference","career_rating_plus_minus_1","career_rating_difference","rating_up_to_50_plus_minus_1","rating_up_to_50_difference","oscars_received","earliest_film","last_film","better_career_in_50s_plus_minus_1","better_career_in_50s_difference","analysis_category_plus_minus_1","analysis_category_difference"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0057634",1,"actress",NA,"[""Frances Andros""]",6.3,3887,"movie","The V.I.P.s","The V.I.P.s",0,1963,NA,119,"Drama",31,NA,NA,NA,NA,0,6.40842490842491,5.9274488960145,-1,-0.108424908424909,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0059674",1,"actress",NA,"[""Laura Reynolds""]",6.2,3464,"movie","The Sandpiper","The Sandpiper",0,1965,NA,117,"Drama",33,NA,NA,NA,NA,0,6.2757264957265,5.9274488960145,-1,-0.0757264957264958,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0061184",1,"actress",NA,"[""Martha""]",8,75353,"movie","Who's Afraid of Virginia Woolf?","Who's Afraid of Virginia Woolf?",0,1966,NA,131,"Drama",34,1967,39,"ACTRESS","True",1,6.27228714524207,5.9274488960145,1,1.72771285475793,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0061407",1,"actress",NA,"[""Katharina""]",7.1,8089,"movie","The Taming of The Shrew","The Taming of the Shrew",0,1967,NA,122,"Comedy,Drama,Romance",35,NA,NA,NA,NA,0,6.20388198757764,5.9274488960145,1,0.89611801242236,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0061502",2,"actress",NA,"[""Martha Pineda""]",6.3,2175,"movie","The Comedians","The Comedians",0,1967,NA,150,"Drama",35,NA,NA,NA,NA,0,6.20388198757764,5.9274488960145,1,0.0961180124223597,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0062185",1,"actress",NA,"[""Leonora Penderton""]",6.7,7504,"movie","Reflections in a Golden Eye","Reflections in a Golden Eye",0,1967,NA,108,"Drama,Romance,Thriller",35,NA,NA,NA,NA,0,6.20388198757764,5.9274488960145,1,0.49611801242236,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0062751",1,"actress",NA,"[""Flora Goforth""]",5.6,1619,"movie","Boom!","Boom",0,1968,NA,113,"Drama,Thriller",36,NA,NA,NA,NA,0,6.11348314606742,5.9274488960145,-1,-0.513483146067416,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0062898",1,"actress",NA,"[""Helen""]",5.4,1130,"movie","Doctor Faustus","Doctor Faustus",0,1967,NA,93,"Drama,Horror,Mystery",35,NA,NA,NA,NA,0,6.20388198757764,5.9274488960145,-1,-0.80388198757764,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0063571",1,"actress",NA,"[""Leonora""]",6.2,2301,"movie","Secret Ceremony","Secret Ceremony",0,1968,NA,109,"Drama,Thriller",36,NA,NA,NA,NA,0,6.11348314606742,5.9274488960145,1,0.0865168539325847,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0066184",1,"actress",NA,"[""Fran Walker""]",5.7,1008,"movie","The Only Game in Town","The Only Game in Town",0,1970,NA,113,"Comedy,Drama,Romance",38,NA,NA,NA,NA,0,6.07823129251701,5.9274488960145,-1,-0.378231292517007,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0068674",1,"actress",NA,"[""Jimmie Jean Jackson""]",5.5,429,"movie","Hammersmith Is Out","Hammersmith Is Out",0,1972,NA,108,"Comedy,Drama",40,NA,NA,NA,NA,0,6.03386114494519,5.9274488960145,-1,-0.533861144945189,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0069516",1,"actress",NA,"[""Zee Blakeley""]",5.8,1141,"movie","X, Y and Zee","Zee and Co.",0,1972,NA,110,"Drama",40,NA,NA,NA,NA,0,6.03386114494519,5.9274488960145,-1,-0.233861144945189,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0069736",1,"actress",NA,"[""Barbara Sawyer""]",5.1,712,"movie","Ash Wednesday","Ash Wednesday",0,1973,NA,99,"Drama,Mystery",41,NA,NA,NA,NA,0,6.02116336633663,5.9274488960145,-1,-0.921163366336634,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0070444",1,"actress",NA,"[""Ellen Wheeler""]",6.3,1774,"movie","Night Watch","Night Watch",0,1973,NA,99,"Horror,Mystery,Thriller",41,NA,NA,NA,NA,0,6.02116336633663,5.9274488960145,1,0.278836633663366,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0070854",2,"actress",NA,"[""Rosie Probert""]",5.9,805,"movie","Under Milk Wood","Under Milk Wood",0,1971,NA,87,"Comedy,Drama",39,NA,NA,NA,NA,0,6.02024691358025,5.9274488960145,-1,-0.120246913580247,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0071442",1,"actress",NA,"[""Lise""]",5.4,654,"movie","The Driver's Seat","Identikit",0,1974,NA,105,"Drama",42,NA,NA,NA,NA,0,6.06793193717277,5.9274488960145,-1,-0.667931937172774,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0074225",1,"actress",NA,"[""Mother"",""Witch"",""Light""]",5.3,1158,"movie","The Blue Bird","The Blue Bird",0,1976,NA,99,"Adventure,Drama,Family",44,NA,NA,NA,NA,0,6.03290322580645,5.9274488960145,-1,-0.732903225806452,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0076319",1,"actress",NA,"[""Desiree Armfeldt""]",5.4,845,"movie","A Little Night Music","A Little Night Music",0,1977,NA,124,"Comedy,Musical,Romance",45,NA,NA,NA,NA,0,6.10876494023904,5.9274488960145,-1,-0.708764940239043,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0082443",1,"actress",NA,"[""Narrator""]",7.3,590,"movie","Genocide","Genocide",0,1982,NA,90,"Documentary,Drama,History",50,NA,NA,NA,NA,0,6.0529702970297,5.9274488960145,1,1.2470297029703,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000072","Elizabeth Taylor",1932,2011,"actress,soundtrack,producer","tt0051459,tt0056937,tt0053318,tt0061184","tt0096488",2,"actress",NA,"[""Nadina""]",6.1,314,"movie","Young Toscanini","Il giovane Toscanini",0,1988,NA,109,"Biography,Drama",56,NA,NA,NA,NA,0,5.86817343173432,5.9274488960145,1,0.231826568265682,34,6,8.31871537128616,-3,-2.28176530308858,3,6.03695006819758,1,4.5580937969616,1,12,56,TRUE,TRUE,"Career Declined","Career Declined"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0098185",3,"actress",NA,"[""Debby Cosgrove""]",3.6,587,"movie","A Fool and His Money","Religion, Inc.",0,1989,NA,84,"Comedy,Drama",25,NA,NA,NA,NA,0,5.88745387453875,5.9274488960145,-1,-2.28745387453875,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0100930",2,"actress",NA,"[""Devlin Moran""]",4,411,"movie","Who Shot Pat?","Who Shot Pat?",0,1989,NA,102,"Comedy",25,NA,NA,NA,NA,0,5.88745387453875,5.9274488960145,-1,-1.88745387453875,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0102343",2,"actress",NA,"[""Diane""]",5.7,14403,"movie","Love Potion No. 9","Love Potion No. 9",0,1992,NA,92,"Comedy,Fantasy,Romance",28,NA,NA,NA,NA,0,6.01636363636364,5.9274488960145,-1,-0.316363636363636,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0105807",2,"actress",NA,"[""Amanda""]",4.8,1082,"movie","When the Party's Over","When the Party's Over",0,1992,NA,114,"Comedy,Drama",28,NA,NA,NA,NA,0,6.01636363636364,5.9274488960145,-1,-1.21636363636364,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0106697",3,"actress",NA,"[""Lenina Huxley""]",6.7,175970,"movie","Demolition Man","Demolition Man",0,1993,NA,115,"Action,Sci-Fi,Thriller",29,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,1,0.756143856143856,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0106913",2,"actress",NA,"[""Alyssa""]",3.5,2708,"movie","Fire on the Amazon","Fire on the Amazon",0,1993,NA,87,"Action,Adventure,Drama",29,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,-1,-2.44385614385614,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0108327",4,"actress",NA,"[""Linda Lue Linden""]",6.4,8145,"movie","The Thing Called Love","The Thing Called Love",0,1993,NA,116,"Comedy,Drama,Music",29,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,1,0.456143856143856,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0108473",4,"actress",NA,"[""Diane Shaver""]",6.3,25661,"movie","The Vanishing","The Vanishing",0,1993,NA,109,"Drama,Horror,Mystery",29,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,1,0.356143856143856,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0108596",4,"actress",NA,"[""Elaine""]",7,3146,"movie","Wrestling Ernest Hemingway","Wrestling Ernest Hemingway",0,1993,NA,123,"Drama,Romance",29,NA,NA,NA,NA,0,5.94385614385614,5.9274488960145,1,1.05614385614386,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0111257",3,"actress",NA,"[""Annie""]",7.3,362089,"movie","Speed","Speed",0,1994,NA,116,"Action,Adventure,Thriller",30,NA,NA,NA,NA,0,5.88072054527751,5.9274488960145,1,1.41927945472249,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0113957",1,"actress",NA,"[""Angela Bennett""]",5.9,67275,"movie","The Net","The Net",0,1995,NA,114,"Action,Crime,Drama",31,NA,NA,NA,NA,0,5.8856102003643,5.9274488960145,1,0.0143897996357012,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0114924",1,"actress",NA,"[""Lucy""]",6.7,102954,"movie","While You Were Sleeping","While You Were Sleeping",0,1995,NA,103,"Comedy,Drama,Romance",31,NA,NA,NA,NA,0,5.8856102003643,5.9274488960145,1,0.814389799635701,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0116621",1,"actress",NA,"[""Agnes von Kurowsky""]",5.9,8762,"movie","In Love and War","In Love and War",0,1996,NA,113,"Biography,Drama,Romance",32,NA,NA,NA,NA,0,5.85598591549296,5.9274488960145,1,0.0440140845070429,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0117913",2,"actress",NA,"[""Ellen Roark""]",7.4,160080,"movie","A Time to Kill","A Time to Kill",0,1996,NA,149,"Crime,Drama,Thriller",32,NA,NA,NA,NA,0,5.85598591549296,5.9274488960145,1,1.54401408450704,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0118002",1,"actress",NA,"[""Roz""]",5.2,5992,"movie","Two If by Sea","Two If by Sea",0,1996,NA,96,"Comedy,Crime,Romance",32,NA,NA,NA,NA,0,5.85598591549296,5.9274488960145,-1,-0.655985915492957,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0119313",1,"actress",NA,"[""Birdee Pruitt""]",6,27810,"movie","Hope Floats","Hope Floats",0,1998,NA,114,"Drama,Romance",34,NA,NA,NA,NA,0,5.87382352941176,5.9274488960145,1,0.126176470588235,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0120179",1,"actress",NA,"[""Annie""]",3.9,81503,"movie","Speed 2: Cruise Control","Speed 2: Cruise Control",0,1997,NA,121,"Action,Adventure,Crime",33,NA,NA,NA,NA,0,5.88436018957346,5.9274488960145,-1,-1.98436018957346,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0120791",1,"actress",NA,"[""Sally Owens""]",6.2,82112,"movie","Practical Magic","Practical Magic",0,1998,NA,104,"Comedy,Drama,Fantasy",34,NA,NA,NA,NA,0,5.87382352941176,5.9274488960145,1,0.326176470588235,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0120794",4,"actress",NA,"[""Miriam""]",7.1,132001,"movie","The Prince of Egypt","The Prince of Egypt",0,1998,NA,99,"Adventure,Animation,Drama",34,NA,NA,NA,NA,0,5.87382352941176,5.9274488960145,1,1.22617647058823,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0141098",1,"actress",NA,"[""Sarah""]",5.5,34482,"movie","Forces of Nature","Forces of Nature",0,1999,NA,105,"Comedy,Romance",35,NA,NA,NA,NA,0,5.86087216248507,5.9274488960145,-1,-0.360872162485066,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0171356",2,"actress",NA,"[""Judy Tipp""]",5.6,7526,"movie","Gun Shy","Gun Shy",0,2000,NA,101,"Comedy,Crime,Romance",36,NA,NA,NA,NA,0,5.84007707129094,5.9274488960145,-1,-0.240077071290944,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0191754",1,"actress",NA,"[""Gwen Cummings""]",6.1,50191,"movie","28 Days","28 Days",0,2000,NA,103,"Comedy,Drama",36,NA,NA,NA,NA,0,5.84007707129094,5.9274488960145,1,0.259922928709056,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0212346",1,"actress",NA,"[""Gracie Hart""]",6.3,209658,"movie","Miss Congeniality","Miss Congeniality",0,2000,NA,109,"Action,Comedy,Crime",36,NA,NA,NA,NA,0,5.84007707129094,5.9274488960145,1,0.459922928709056,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0264935",1,"actress",NA,"[""Cassie Mayweather""]",6.1,58170,"movie","Murder by Numbers","Murder by Numbers",0,2002,NA,115,"Crime,Mystery,Thriller",38,NA,NA,NA,NA,0,5.93325387365912,5.9274488960145,1,0.166746126340882,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0279778",1,"actress",NA,"[""Sidda""]",6,19918,"movie","Divine Secrets of the Ya-Ya Sisterhood","Divine Secrets of the Ya-Ya Sisterhood",0,2002,NA,116,"Drama",38,NA,NA,NA,NA,0,5.93325387365912,5.9274488960145,1,0.066746126340882,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0287789",1,"self",NA,"[""Self""]",8.1,15,"movie","Waking in Mississippi","Waking in Mississippi",0,1998,NA,60,"Documentary,History",34,NA,NA,NA,NA,0,5.87382352941176,5.9274488960145,1,2.22617647058823,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0313737",1,"actress",NA,"[""Lucy Kelson""]",6.1,118655,"movie","Two Weeks Notice","Two Weeks Notice",0,2002,NA,101,"Comedy,Romance",38,NA,NA,NA,NA,0,5.93325387365912,5.9274488960145,1,0.166746126340882,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0375679",2,"actress",NA,"[""Jean""]",7.8,435910,"movie","Crash","Crash",0,2004,NA,112,"Crime,Drama,Thriller",40,NA,NA,NA,NA,0,5.90443568260227,5.9274488960145,1,1.89556431739773,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0385307",1,"actress",NA,"[""Gracie Hart""]",5.1,75396,"movie","Miss Congeniality 2: Armed & Fabulous","Miss Congeniality 2: Armed & Fabulous",0,2005,NA,115,"Action,Comedy,Crime",41,NA,NA,NA,NA,0,5.83165988240615,5.9274488960145,-1,-0.731659882406151,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0410297",2,"actress",NA,"[""Kate Forster""]",6.8,149933,"movie","The Lake House","The Lake House",0,2006,NA,99,"Drama,Fantasy,Romance",42,NA,NA,NA,NA,0,5.78817675159236,5.9274488960145,1,1.01182324840764,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0420609",3,"actress",NA,"[""Nelle Harper Lee""]",7,17368,"movie","Infamous","Infamous",0,2006,NA,110,"Biography,Crime,Drama",42,NA,NA,NA,NA,0,5.78817675159236,5.9274488960145,1,1.21182324840764,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
"nm0000113","Sandra Bullock",1964,NA,"producer,actress,soundtrack","tt0212346,tt0111257,tt1041829,tt1454468","tt0477071",1,"actress",NA,"[""Linda Hanson""]",5.9,78885,"movie","Premonition","Premonition",0,2007,NA,96,"Drama,Fantasy,Mystery",43,NA,NA,NA,NA,0,5.84272939346812,5.9274488960145,1,0.0572706065318824,45,14,7.31272601046926,8,8.22634327576653,22,15.5390692862358,18,11.9380321358677,1,25,58,FALSE,FALSE,"Oscar at or after 45","Oscar at or after 45"
